,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,AGE_YEARS,YEARS_EMPLOYED,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,GoodBorrower,Employed_period
15160,5061822,0,1,2,3,22.86849315,4.378082192,0,8,1,1,4
15161,5061823,0,1,2,3,22.86849315,4.378082192,0,8,1,0,4
15162,5061824,0,1,2,3,22.86849315,4.378082192,0,8,1,0,4
15163,5061825,0,1,2,3,22.86849315,4.378082192,0,8,1,1,4
15164,5061828,0,1,4,1,61.96164384,-1000.665753,0,18,2,1,0
15165,5061829,0,1,4,1,61.96164384,-1000.665753,0,18,2,1,0
15166,5061830,0,1,4,1,61.96164384,-1000.665753,0,18,2,1,0
15167,5061831,0,1,4,1,61.96164384,-1000.665753,0,18,2,1,0
15168,5061832,0,1,4,1,61.96164384,-1000.665753,0,18,2,0,0
15169,5061835,1,1,3,1,44.8,10.88219178,0,8,2,1,11
15170,5061837,1,1,1,2,30.22191781,0.375342466,0,18,1,1,0
15171,5061838,1,1,1,2,30.22191781,0.375342466,0,18,1,1,0
15172,5061839,1,1,1,2,30.22191781,0.375342466,0,18,1,0,0
15173,5061840,1,1,1,2,30.22191781,0.375342466,0,18,1,1,0
15174,5061841,1,1,1,2,30.22191781,0.375342466,0,18,1,1,0
15175,5061842,1,1,4,1,58.73424658,1.290410959,0,4,2,1,1
15176,5061843,0,1,4,1,53.84657534,4.797260274,0,18,2,1,5
15177,5061844,0,1,4,1,53.84657534,4.797260274,0,18,2,1,5
15178,5061845,0,1,4,1,53.84657534,4.797260274,0,18,2,1,5
15179,5061846,0,1,4,1,53.84657534,4.797260274,0,18,2,0,5
15180,5061847,0,1,4,1,53.84657534,4.797260274,0,18,2,0,5
15181,5061848,0,1,4,1,53.84657534,4.797260274,0,18,2,1,5
15182,5061849,0,1,4,1,53.84657534,4.797260274,0,18,2,1,5
15183,5061850,0,1,4,1,34.49315068,2.542465753,0,6,3,1,3
15184,5061851,0,1,1,1,36.16986301,0.375342466,0,18,3,1,0
15185,5061854,0,1,4,0,55.19726027,-1000.665753,0,18,2,1,0
15186,5061855,0,1,4,0,55.19726027,-1000.665753,0,18,2,0,0
15187,5061856,0,1,4,3,24.53424658,3.208219178,0,14,1,0,3
15188,5061857,0,1,4,3,24.53424658,3.208219178,0,14,1,0,3
15189,5061858,0,1,4,3,24.53424658,3.208219178,0,14,1,1,3
15190,5061859,0,1,4,3,24.53424658,3.208219178,0,14,1,0,3
15191,5061860,0,0,4,1,30.8630137,4.460273973,0,3,2,1,4
15192,5061861,0,1,4,1,28.59178082,2.794520548,0,8,3,0,3
15193,5061862,0,1,4,1,28.59178082,2.794520548,0,8,3,1,3
15194,5061865,1,1,4,1,50.52876712,-1000.665753,0,18,2,1,0
15195,5061866,1,1,4,1,50.52876712,-1000.665753,0,18,2,1,0
15196,5061867,1,1,4,1,50.52876712,-1000.665753,0,18,2,1,0
15197,5061868,1,1,4,1,50.52876712,-1000.665753,0,18,2,0,0
15198,5061870,0,1,4,3,30.86027397,1.542465753,1,4,1,1,2
15199,5061871,0,1,4,3,30.86027397,1.542465753,1,4,1,0,2
15200,5061872,0,1,4,3,30.86027397,1.542465753,1,4,1,1,2
15201,5061873,1,1,2,1,30.39726027,5.460273973,1,18,3,1,5
15202,5061874,1,1,2,1,30.39726027,5.460273973,1,18,3,1,5
15203,5061875,1,1,2,1,30.39726027,5.460273973,1,18,3,0,5
15204,5061876,1,1,2,1,30.39726027,5.460273973,1,18,3,1,5
15205,5061877,1,1,2,1,30.39726027,5.460273973,1,18,3,1,5
15206,5061878,1,1,2,1,30.39726027,5.460273973,1,18,3,0,5
15207,5061879,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15208,5061880,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15209,5061881,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15210,5061882,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15211,5061883,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15212,5061884,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15213,5061885,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15214,5061887,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15215,5061888,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15216,5061889,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15217,5061890,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15218,5061891,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15219,5061892,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15220,5061893,0,1,1,1,51.89589041,13.29863014,0,14,2,1,13
15221,5061896,0,1,1,1,46.11780822,9.630136986,1,3,3,1,10
15222,5061897,0,1,1,1,46.11780822,9.630136986,1,3,3,1,10
15223,5061898,0,1,1,1,46.11780822,9.630136986,1,3,3,0,10
15224,5061899,0,1,1,1,46.11780822,9.630136986,1,3,3,0,10
15225,5061900,0,1,1,1,46.11780822,9.630136986,1,3,3,0,10
15226,5061901,0,1,1,1,46.11780822,9.630136986,1,3,3,1,10
15227,5061906,0,1,4,1,46.4109589,1.542465753,0,8,2,1,2
15228,5061907,0,1,4,1,46.4109589,1.542465753,0,8,2,1,2
15229,5061908,0,1,4,1,46.4109589,1.542465753,0,8,2,1,2
15230,5061909,0,1,4,1,46.4109589,1.542465753,0,8,2,1,2
15231,5061910,0,1,4,1,46.4109589,1.542465753,0,8,2,0,2
15232,5061911,0,1,4,1,46.4109589,1.542465753,0,8,2,1,2
15233,5061912,0,1,4,1,46.4109589,1.542465753,0,8,2,1,2
15234,5061913,0,1,4,4,62.73424658,-1000.665753,1,18,1,1,0
15235,5061914,0,1,4,4,62.73424658,-1000.665753,1,18,1,1,0
15236,5061916,1,1,4,1,65.75342466,-1000.665753,0,18,2,1,0
15237,5061917,1,1,4,1,65.75342466,-1000.665753,0,18,2,1,0
15238,5061918,1,1,4,1,65.75342466,-1000.665753,0,18,2,0,0
15239,5061919,1,1,4,1,65.75342466,-1000.665753,0,18,2,0,0
15240,5061920,1,1,4,1,65.75342466,-1000.665753,0,18,2,1,0
15241,5061921,1,1,4,1,65.75342466,-1000.665753,0,18,2,1,0
15242,5061922,1,1,4,1,65.75342466,-1000.665753,0,18,2,1,0
15243,5061923,1,1,4,1,65.75342466,-1000.665753,0,18,2,1,0
15244,5061925,1,1,4,1,56.28493151,-1000.665753,0,18,2,1,0
15245,5061926,1,1,4,1,56.28493151,-1000.665753,0,18,2,1,0
15246,5061927,1,1,4,1,56.28493151,-1000.665753,0,18,2,1,0
15247,5061928,1,1,4,1,56.28493151,-1000.665753,0,18,2,1,0
15248,5061929,1,1,4,1,56.28493151,-1000.665753,0,18,2,1,0
15249,5061930,1,1,4,1,56.28493151,-1000.665753,0,18,2,0,0
15250,5061933,1,1,4,1,56.28493151,-1000.665753,0,18,2,1,0
15251,5061934,1,1,4,1,56.28493151,-1000.665753,0,18,2,1,0
15252,5061935,1,1,4,1,56.28493151,-1000.665753,0,18,2,1,0
15253,5061939,0,1,4,1,42.76164384,7.547945205,0,8,3,1,8
15254,5061940,0,1,4,1,42.76164384,7.547945205,0,8,3,1,8
15255,5061941,0,1,4,1,42.76164384,7.547945205,0,8,3,1,8
15256,5061942,0,1,4,1,42.76164384,7.547945205,0,8,3,1,8
15257,5061943,0,1,4,4,63.51506849,-1000.665753,0,18,1,1,0
15258,5061944,0,1,4,4,63.51506849,-1000.665753,0,18,1,1,0
15259,5061945,0,1,4,4,63.51506849,-1000.665753,0,18,1,0,0
15260,5061946,0,1,4,4,63.51506849,-1000.665753,0,18,1,1,0
15261,5061948,0,0,4,1,37.15342466,3.545205479,0,8,2,1,4
15262,5061949,0,0,4,1,37.15342466,3.545205479,0,8,2,0,4
15263,5061950,1,0,4,3,33.14794521,4.293150685,0,8,1,1,4
15264,5061951,1,0,4,3,33.14794521,4.293150685,0,8,1,1,4
15265,5061952,1,0,4,3,33.14794521,4.293150685,0,8,1,1,4
15266,5061953,1,0,4,3,33.14794521,4.293150685,0,8,1,1,4
15267,5061954,1,0,4,3,33.14794521,4.293150685,0,8,1,1,4
15268,5061955,0,0,1,1,43.44931507,4.208219178,0,3,2,1,4
15269,5061956,0,0,1,1,43.44931507,4.208219178,0,3,2,1,4
15270,5061957,0,0,1,1,43.44931507,4.208219178,0,3,2,1,4
15271,5061958,0,0,1,1,43.44931507,4.208219178,0,3,2,0,4
15272,5061959,0,0,1,1,43.44931507,4.208219178,0,3,2,0,4
15273,5061960,0,0,1,1,43.44931507,4.208219178,0,3,2,1,4
15274,5061961,0,0,1,1,24.94794521,1.457534247,1,0,2,1,1
15275,5061962,0,0,1,1,24.94794521,1.457534247,1,0,2,1,1
15276,5061963,0,0,1,1,24.94794521,1.457534247,1,0,2,1,1
15277,5061965,0,1,4,1,62.73150685,4.964383562,0,10,2,1,5
15278,5061966,0,1,4,1,62.73150685,4.964383562,0,10,2,1,5
15279,5061967,0,1,4,1,62.73150685,4.964383562,0,10,2,1,5
15280,5061968,0,1,4,1,62.73150685,4.964383562,0,10,2,1,5
15281,5061970,0,1,4,1,62.73150685,4.964383562,0,10,2,1,5
15282,5061972,0,1,4,1,62.73150685,4.964383562,0,10,2,1,5
15283,5061973,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15284,5061974,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15285,5061975,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15286,5061976,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15287,5061977,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15288,5061978,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15289,5061979,0,1,1,1,36.43561644,4.460273973,0,8,2,0,4
15290,5061980,0,1,1,1,36.43561644,4.460273973,0,8,2,0,4
15291,5061981,0,1,1,1,36.43561644,4.460273973,0,8,2,0,4
15292,5061982,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15293,5061983,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15294,5061984,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15295,5061985,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15296,5061986,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15297,5061987,0,1,1,1,36.43561644,4.460273973,0,8,2,1,4
15298,5061988,0,1,1,1,36.43561644,4.460273973,0,8,2,0,4
15299,5061989,0,1,1,1,36.43561644,4.460273973,0,8,2,0,4
15300,5061990,0,1,1,1,36.43561644,4.460273973,0,8,2,0,4
15301,5061991,0,0,4,3,24.78356164,3.293150685,1,18,1,0,3
15302,5061992,0,0,4,3,24.78356164,3.293150685,1,18,1,0,3
15303,5061993,0,0,4,3,24.78356164,3.293150685,1,18,1,1,3
15304,5061994,0,0,4,3,24.78356164,3.293150685,1,18,1,1,3
15305,5061995,0,0,4,3,24.78356164,3.293150685,1,18,1,1,3
15306,5061996,0,0,4,3,24.78356164,3.293150685,1,18,1,1,3
15307,5061997,0,0,4,3,24.78356164,3.293150685,1,18,1,1,3
15308,5061998,0,0,4,3,24.78356164,3.293150685,1,18,1,0,3
15309,5061999,0,1,4,3,39.17260274,6.046575342,0,3,1,1,6
15310,5062000,0,1,4,3,39.17260274,6.046575342,0,3,1,0,6
15311,5062001,0,1,4,3,39.17260274,6.046575342,0,3,1,0,6
15312,5062005,0,1,4,1,59.35068493,-1000.665753,1,18,2,1,0
15313,5062006,0,1,4,1,59.35068493,-1000.665753,1,18,2,1,0
15314,5062007,0,1,4,1,59.35068493,-1000.665753,1,18,2,1,0
15315,5062008,0,1,4,1,59.35068493,-1000.665753,1,18,2,1,0
15316,5062011,0,0,4,3,31.0739726,6.545205479,0,18,1,0,7
15317,5062016,0,0,4,3,31.0739726,6.545205479,0,18,1,0,7
15318,5062017,0,0,4,3,31.0739726,6.545205479,0,18,1,0,7
15319,5062019,0,0,4,3,31.0739726,6.545205479,0,18,1,0,7
15320,5062020,0,0,4,3,31.0739726,6.545205479,0,18,1,0,7
15321,5062023,0,1,4,1,56.20273973,15.63561644,0,18,2,1,16
15322,5062024,0,1,4,1,56.20273973,15.63561644,0,18,2,1,16
15323,5062025,0,1,4,1,56.20273973,15.63561644,0,18,2,1,16
15324,5062026,0,1,4,1,56.20273973,15.63561644,0,18,2,1,16
15325,5062027,0,1,4,1,56.20273973,15.63561644,0,18,2,1,16
15326,5062029,0,1,1,1,45.9369863,16.97260274,0,0,2,1,17
15327,5062030,0,1,1,1,45.9369863,16.97260274,0,0,2,1,17
15328,5062031,1,1,1,3,26.54246575,1.624657534,1,18,1,1,2
15329,5062032,1,1,1,3,26.54246575,1.624657534,1,18,1,0,2
15330,5062033,1,1,1,3,26.54246575,1.624657534,1,18,1,0,2
15331,5062034,1,1,1,3,26.54246575,1.624657534,1,18,1,1,2
15332,5062035,1,1,1,3,26.54246575,1.624657534,1,18,1,1,2
15333,5062037,0,1,4,0,55.1260274,-1000.665753,0,18,2,1,0
15334,5062038,0,1,4,0,55.1260274,-1000.665753,0,18,2,0,0
15335,5062039,0,1,4,0,55.1260274,-1000.665753,0,18,2,1,0
15336,5062040,0,1,4,0,55.1260274,-1000.665753,0,18,2,1,0
15337,5062041,0,1,4,0,55.1260274,-1000.665753,0,18,2,1,0
15338,5062042,0,1,4,0,55.1260274,-1000.665753,0,18,2,1,0
15339,5062043,0,1,4,2,40.56164384,4.964383562,0,14,1,1,5
15340,5062044,0,1,4,2,40.56164384,4.964383562,0,14,1,1,5
15341,5062045,0,1,4,2,51.49041096,5.046575342,0,1,2,1,5
15342,5062046,0,1,4,2,51.49041096,5.046575342,0,1,2,1,5
15343,5062051,0,1,4,2,51.49041096,5.046575342,0,1,2,1,5
15344,5062052,0,1,4,2,51.49041096,5.046575342,0,1,2,1,5
15345,5062056,0,1,4,2,51.49041096,5.046575342,0,1,2,0,5
15346,5062057,0,1,4,2,51.49041096,5.046575342,0,1,2,0,5
15347,5062058,0,1,4,2,51.49041096,5.046575342,0,1,2,0,5
15348,5062059,0,1,4,2,51.49041096,5.046575342,0,1,2,1,5
15349,5062060,0,1,4,2,51.49041096,5.046575342,0,1,2,1,5
15350,5062062,0,1,4,4,49.2739726,4.964383562,0,14,2,0,5
15351,5062063,0,1,4,1,35.19726027,3.043835616,0,14,3,1,3
15352,5062064,0,1,4,1,35.19726027,3.043835616,0,14,3,1,3
15353,5062065,0,1,4,1,35.19726027,3.043835616,0,14,3,0,3
15354,5062066,0,1,4,1,35.19726027,3.043835616,0,14,3,1,3
15355,5062067,0,1,4,4,63.30136986,-1000.665753,0,18,1,1,0
15356,5062068,0,1,4,4,63.30136986,-1000.665753,0,18,1,0,0
15357,5062069,1,1,4,1,67.33424658,-1000.665753,0,18,2,1,0
15358,5062071,0,0,4,0,34.83561644,15.63561644,0,18,2,1,16
15359,5062072,0,0,4,0,34.83561644,15.63561644,0,18,2,1,16
15360,5062073,0,0,4,0,34.83561644,15.63561644,0,18,2,1,16
15361,5062074,0,1,4,0,48.65205479,5.62739726,0,8,2,1,6
15362,5062075,0,1,4,1,58.60821918,-1000.665753,0,18,2,0,0
15363,5062077,1,0,1,1,36.97260274,0.709589041,0,14,2,0,1
15364,5062078,1,0,1,1,36.97260274,0.709589041,0,14,2,1,1
15365,5062079,0,1,4,1,28.8630137,10.4630137,0,8,2,0,10
15366,5062080,0,1,4,1,28.8630137,10.4630137,0,8,2,1,10
15367,5062081,0,1,4,1,28.8630137,10.4630137,0,8,2,1,10
15368,5062082,0,1,4,1,28.8630137,10.4630137,0,8,2,0,10
15369,5062083,0,1,4,1,28.8630137,10.4630137,0,8,2,0,10
15370,5062084,0,1,4,1,28.8630137,10.4630137,0,8,2,1,10
15371,5062085,0,1,1,1,38.53150685,3.043835616,0,14,2,1,3
15372,5062086,0,1,4,1,53.24657534,3.879452055,1,10,2,1,4
15373,5062087,0,1,4,1,53.24657534,3.879452055,1,10,2,1,4
15374,5062088,0,1,4,1,53.24657534,3.879452055,1,10,2,1,4
15375,5062089,0,1,4,1,53.24657534,3.879452055,1,10,2,1,4
15376,5062090,0,1,4,1,53.24657534,3.879452055,1,10,2,1,4
15377,5062091,0,1,4,1,53.24657534,3.879452055,1,10,2,0,4
15378,5062092,1,0,4,3,27.86575342,4.964383562,0,6,1,1,5
15379,5062093,1,0,4,3,27.86575342,4.964383562,0,6,1,0,5
15380,5062094,1,0,4,3,27.86575342,4.964383562,0,6,1,1,5
15381,5062095,1,0,4,3,27.86575342,4.964383562,0,6,1,1,5
15382,5062096,1,1,4,1,52.08493151,8.967123288,0,4,2,1,9
15383,5062098,1,1,4,1,52.07671233,9.882191781,0,10,2,1,10
15384,5062100,1,1,4,1,52.07671233,9.882191781,0,10,2,1,10
15385,5062102,1,1,4,1,52.07671233,9.882191781,0,10,2,1,10
15386,5062103,1,1,4,1,52.07671233,9.882191781,0,10,2,1,10
15387,5062104,1,1,4,1,52.07671233,9.882191781,0,10,2,1,10
15388,5062105,1,1,4,1,52.07671233,9.882191781,0,10,2,1,10
15389,5062106,1,1,4,1,52.07671233,9.882191781,0,10,2,0,10
15390,5062107,1,1,4,1,52.07671233,9.882191781,0,10,2,1,10
15391,5062110,1,1,4,1,32.15342466,3.208219178,0,18,4,1,3
15392,5062111,1,1,4,1,32.15342466,3.208219178,0,18,4,1,3
15393,5062112,1,1,4,1,32.15342466,3.208219178,0,18,4,0,3
15394,5062113,1,1,4,1,46.75890411,4.712328767,1,6,2,1,5
15395,5062114,1,1,4,1,46.75890411,4.712328767,1,6,2,1,5
15396,5062115,1,1,4,1,46.75890411,4.712328767,1,6,2,1,5
15397,5062116,1,1,4,1,46.75890411,4.712328767,1,6,2,0,5
15398,5062117,1,1,4,1,46.75890411,4.712328767,1,6,2,1,5
15399,5062119,0,1,4,2,53.48767123,0.709589041,0,18,1,0,1
15400,5062120,0,1,4,2,53.48767123,0.709589041,0,18,1,1,1
15401,5062121,0,1,4,2,53.48767123,0.709589041,0,18,1,0,1
15402,5062122,0,1,4,2,53.48767123,0.709589041,0,18,1,1,1
15403,5062123,0,1,4,2,53.48767123,0.709589041,0,18,1,0,1
15404,5062124,0,1,4,2,53.48767123,0.709589041,0,18,1,0,1
15405,5062125,0,1,4,1,39.93150685,5.879452055,1,8,3,1,6
15406,5062126,0,1,4,1,39.93150685,5.879452055,1,8,3,0,6
15407,5062127,0,1,4,1,39.93150685,5.879452055,1,8,3,1,6
15408,5062128,0,1,2,1,29.0,10.63013699,1,3,2,1,11
15409,5062129,0,1,2,1,29.0,10.63013699,1,3,2,0,11
15410,5062130,0,1,2,1,29.0,10.63013699,1,3,2,1,11
15411,5062131,1,1,4,1,60.62739726,-1000.665753,0,18,2,1,0
15412,5062132,1,1,4,1,60.62739726,-1000.665753,0,18,2,0,0
15413,5062137,0,1,4,3,35.47123288,0.375342466,0,8,2,0,0
15414,5062138,0,1,1,1,34.50136986,10.8,0,3,2,0,11
15415,5062139,0,1,1,1,34.50136986,10.8,0,3,2,0,11
15416,5062140,1,1,1,1,31.18630137,2.128767123,0,18,3,1,2
15417,5062141,1,1,1,1,31.18630137,2.128767123,0,18,3,1,2
15418,5062142,1,1,1,1,31.18630137,2.128767123,0,18,3,1,2
15419,5062143,1,1,1,1,31.18630137,2.128767123,0,18,3,1,2
15420,5062144,1,1,1,1,31.18630137,2.128767123,0,18,3,1,2
15421,5062145,0,1,4,0,34.55342466,7.882191781,0,18,3,1,8
15422,5062146,0,1,4,0,34.55342466,7.882191781,0,18,3,1,8
15423,5062149,1,1,1,1,39.00547945,2.624657534,1,14,2,0,3
15424,5062150,1,1,1,1,39.00547945,2.624657534,1,14,2,1,3
15425,5062151,1,1,1,1,39.00547945,2.624657534,1,14,2,0,3
15426,5062153,0,1,4,1,36.68219178,2.624657534,0,8,2,0,3
15427,5062154,0,1,4,1,36.68219178,2.624657534,0,8,2,0,3
15428,5062155,0,1,4,1,36.68219178,2.624657534,0,8,2,1,3
15429,5062156,0,1,1,4,55.95068493,6.378082192,0,1,1,1,6
15430,5062157,0,1,1,4,55.95068493,6.378082192,0,1,1,1,6
15431,5062159,0,1,1,4,55.95068493,6.378082192,0,1,1,0,6
15432,5062160,0,1,1,4,55.95068493,6.378082192,0,1,1,1,6
15433,5062161,0,1,1,4,55.95068493,6.378082192,0,1,1,1,6
15434,5062162,0,1,1,4,55.95068493,6.378082192,0,1,1,0,6
15435,5062163,0,1,4,4,66.64109589,-1000.665753,0,18,1,1,0
15436,5062165,0,1,4,4,66.64109589,-1000.665753,0,18,1,1,0
15437,5062166,0,1,4,4,66.64109589,-1000.665753,0,18,1,1,0
15438,5062167,0,1,4,4,66.64109589,-1000.665753,0,18,1,1,0
15439,5062168,0,1,4,4,66.64109589,-1000.665753,0,18,1,0,0
15440,5062169,0,1,4,4,66.64109589,-1000.665753,0,18,1,1,0
15441,5062170,0,1,4,4,66.64109589,-1000.665753,0,18,1,1,0
15442,5062171,0,1,4,4,66.64109589,-1000.665753,0,18,1,1,0
15443,5062173,0,1,4,1,42.08767123,2.457534247,0,14,4,1,2
15444,5062174,0,1,4,1,42.08767123,2.457534247,0,14,4,1,2
15445,5062175,0,1,4,1,42.08767123,2.457534247,0,14,4,0,2
15446,5062176,0,1,4,1,42.08767123,2.457534247,0,14,4,1,2
15447,5062177,0,1,4,1,42.08767123,2.457534247,0,14,4,0,2
15448,5062178,0,1,4,1,42.08767123,2.457534247,0,14,4,0,2
15449,5062181,1,1,1,1,39.15342466,1.457534247,1,0,4,1,1
15450,5062182,1,1,1,1,39.15342466,1.457534247,1,0,4,1,1
15451,5062183,1,1,1,1,39.15342466,1.457534247,1,0,4,1,1
15452,5062184,1,1,1,1,39.15342466,1.457534247,1,0,4,1,1
15453,5062185,1,1,1,1,39.15342466,1.457534247,1,0,4,1,1
15454,5062186,1,1,1,1,39.15342466,1.457534247,1,0,4,1,1
15455,5062187,1,1,1,1,39.15342466,1.457534247,1,0,4,1,1
15456,5062188,1,1,1,1,39.15342466,1.457534247,1,0,4,1,1
15457,5062189,1,1,1,1,39.15342466,1.457534247,1,0,4,0,1
15458,5062190,1,1,1,1,39.15342466,1.457534247,1,0,4,1,1
15459,5062195,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15460,5062197,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15461,5062198,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15462,5062199,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15463,5062201,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15464,5062205,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15465,5062206,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15466,5062208,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15467,5062209,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15468,5062210,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15469,5062211,0,1,1,1,47.86849315,3.293150685,0,18,2,1,3
15470,5062212,0,1,1,1,36.39178082,3.62739726,0,0,4,1,4
15471,5062213,0,1,1,1,36.39178082,3.62739726,0,0,4,1,4
15472,5062214,0,1,1,1,36.39178082,3.62739726,0,0,4,1,4
15473,5062215,0,1,1,1,36.39178082,3.62739726,0,0,4,1,4
15474,5062217,0,1,1,1,36.39178082,3.62739726,0,0,4,0,4
15475,5062218,0,1,1,1,36.39178082,3.62739726,0,0,4,0,4
15476,5062219,0,1,1,1,36.39178082,3.62739726,0,0,4,1,4
15477,5062220,0,1,4,1,43.08493151,0.290410959,0,11,4,0,0
15478,5062221,0,1,1,3,33.75068493,4.62739726,0,18,1,1,5
15479,5062222,0,1,1,3,33.75068493,4.62739726,0,18,1,1,5
15480,5062223,0,1,1,3,33.75068493,4.62739726,0,18,1,1,5
15481,5062224,0,1,1,3,33.75068493,4.62739726,0,18,1,1,5
15482,5062225,0,0,4,0,30.70136986,1.961643836,0,2,3,1,2
15483,5062226,0,0,4,0,30.70136986,1.961643836,0,2,3,0,2
15484,5062227,0,0,4,0,30.70136986,1.961643836,0,2,3,1,2
15485,5062232,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15486,5062233,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15487,5062234,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15488,5062236,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15489,5062237,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15490,5062240,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15491,5062241,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15492,5062242,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15493,5062243,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15494,5062244,1,0,4,1,53.2630137,11.13424658,0,10,2,0,11
15495,5062245,1,0,4,1,53.2630137,11.13424658,0,10,2,0,11
15496,5062246,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15497,5062247,1,0,4,1,53.2630137,11.13424658,0,10,2,0,11
15498,5062248,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15499,5062249,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15500,5062250,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15501,5062251,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15502,5062252,1,0,4,1,53.2630137,11.13424658,0,10,2,1,11
15503,5062254,0,0,4,1,41.44657534,4.460273973,1,12,3,1,4
15504,5062255,0,1,1,2,57.54520548,7.967123288,0,18,1,1,8
15505,5062256,0,1,1,2,57.54520548,7.967123288,0,18,1,1,8
15506,5062257,0,1,1,2,57.54520548,7.967123288,0,18,1,1,8
15507,5062259,1,1,4,1,57.60821918,-1000.665753,0,18,2,1,0
15508,5062260,1,1,4,1,57.60821918,-1000.665753,0,18,2,1,0
15509,5062265,0,0,1,1,54.32328767,15.1369863,0,18,2,1,15
15510,5062266,0,0,1,1,54.32328767,15.1369863,0,18,2,1,15
15511,5062267,0,0,1,1,54.32328767,15.1369863,0,18,2,0,15
15512,5062268,0,0,1,1,54.32328767,15.1369863,0,18,2,1,15
15513,5062270,0,1,4,2,32.76164384,7.715068493,0,11,1,1,8
15514,5062271,0,1,4,2,32.76164384,7.715068493,0,11,1,0,8
15515,5062272,0,1,4,2,32.76164384,7.715068493,0,11,1,0,8
15516,5062273,0,1,4,2,32.76164384,7.715068493,0,11,1,1,8
15517,5062274,0,1,4,3,44.10958904,11.29863014,0,16,1,1,11
15518,5062278,1,1,1,2,65.93424658,-1000.665753,0,18,1,1,0
15519,5062279,0,1,4,1,52.56164384,5.208219178,0,0,2,1,5
15520,5062280,0,1,4,1,52.56164384,5.208219178,0,0,2,1,5
15521,5062281,0,1,4,1,52.56164384,5.208219178,0,0,2,0,5
15522,5062282,0,1,4,1,22.88493151,2.961643836,1,3,2,0,3
15523,5062283,0,1,4,1,22.88493151,2.961643836,1,3,2,1,3
15524,5062284,0,1,4,1,22.88493151,2.961643836,1,3,2,1,3
15525,5062285,0,1,4,1,22.88493151,2.961643836,1,3,2,1,3
15526,5062286,0,1,4,1,22.88493151,2.961643836,1,3,2,1,3
15527,5062287,0,1,4,1,22.88493151,2.961643836,1,3,2,0,3
15528,5062288,0,1,1,1,30.4630137,0.542465753,0,3,3,1,1
15529,5062290,1,1,1,1,48.75342466,6.712328767,1,10,2,1,7
15530,5062291,1,1,1,1,48.75342466,6.712328767,1,10,2,1,7
15531,5062292,1,1,1,1,48.75342466,6.712328767,1,10,2,1,7
15532,5062293,1,1,1,1,48.75342466,6.712328767,1,10,2,1,7
